Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6817","IPPU","2017","2017","t CO2eq/cap","1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6817","IPPU","2018","2018","t CO2eq/cap","1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6817","IPPU","2019","2019","t CO2eq/cap","1.02","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6817","IPPU","2020","2020","t CO2eq/cap","1.04","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6817","IPPU","2021","2021","t CO2eq/cap","1.05","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6817","IPPU","2022","2022","t CO2eq/cap","1.08","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6817","IPPU","2023","2023","t CO2eq/cap","1.09","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6818","Waste","2016","2016","%","2.52","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6818","Waste","2017","2017","%","2.56","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6818","Waste","2018","2018","%","2.5","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6818","Waste","2019","2019","%","2.54","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6818","Waste","2020","2020","%","2.82","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6818","Waste","2021","2021","%","2.54","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6818","Waste","2022","2022","%","2.53","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6818","Waste","2023","2023","%","2.61","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6818","Waste","2016","2016","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6818","Waste","2017","2017","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6818","Waste","2018","2018","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6818","Waste","2019","2019","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6818","Waste","2020","2020","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6818","Waste","2021","2021","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6818","Waste","2022","2022","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6818","Waste","2023","2023","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6818","Waste","2016","2016","%","18.84","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6818","Waste","2017","2017","%","18.67","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6818","Waste","2018","2018","%","18.13","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6818","Waste","2019","2019","%","17.76","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6818","Waste","2020","2020","%","18.57","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6818","Waste","2021","2021","%","17.95","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6818","Waste","2022","2022","%","17.86","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6818","Waste","2023","2023","%","17.64","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6818","Waste","2016","2016","%","3.58","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6818","Waste","2017","2017","%","3.74","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6818","Waste","2018","2018","%","3.7","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6818","Waste","2019","2019","%","3.83","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6818","Waste","2020","2020","%","3.89","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6818","Waste","2021","2021","%","3.9","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6818","Waste","2022","2022","%","4.03","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6818","Waste","2023","2023","%","4.1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6818","Waste","2016","2016","t CO2eq/cap","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6818","Waste","2017","2017","t CO2eq/cap","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6818","Waste","2018","2018","t CO2eq/cap","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6818","Waste","2019","2019","t CO2eq/cap","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6818","Waste","2020","2020","t CO2eq/cap","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6818","Waste","2021","2021","t CO2eq/cap","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6818","Waste","2022","2022","t CO2eq/cap","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6818","Waste","2023","2023","t CO2eq/cap","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6819","Other","2016","2016","%","0.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6819","Other","2017","2017","%","0.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6819","Other","2018","2018","%","0.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6819","Other","2019","2019","%","0.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6819","Other","2020","2020","%","0.33","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6819","Other","2021","2021","%","0.31","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6819","Other","2022","2022","%","0.31","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6819","Other","2023","2023","%","0.31","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6819","Other","2016","2016","%","0.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6819","Other","2017","2017","%","0.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6819","Other","2018","2018","%","0.1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6819","Other","2019","2019","%","0.1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6819","Other","2020","2020","%","0.12","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6819","Other","2021","2021","%","0.1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6819","Other","2022","2022","%","0.1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6819","Other","2023","2023","%","0.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6819","Other","2016","2016","%","0.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6819","Other","2017","2017","%","0.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6819","Other","2018","2018","%","0.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6819","Other","2019","2019","%","0.05","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6819","Other","2020","2020","%","0.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6819","Other","2021","2021","%","0.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6819","Other","2022","2022","%","0.05","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6819","Other","2023","2023","%","0.05","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6819","Other","2016","2016","%","5.38","E","Estimated value"
