Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7021","Annual value","LCU","402.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7001","January","LCU","429.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7002","February","LCU","416.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7003","March","LCU","394.6","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7004","April","LCU","317.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7005","May","LCU","302","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7006","June","LCU","401.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7007","July","LCU","454.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7008","August","LCU","410.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7009","September","LCU","390.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7010","October","LCU","440.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7011","November","LCU","465.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2020","2020","7012","December","LCU","403.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","LCU","408.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2021","2021","7001","January","LCU","385.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","LCU","559.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7001","January","LCU","526.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7002","February","LCU","540.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7003","March","LCU","564.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7004","April","LCU","595.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7005","May","LCU","599.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7006","June","LCU","588.6","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7007","July","LCU","562.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7008","August","LCU","531.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7009","September","LCU","531.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7010","October","LCU","564.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7011","November","LCU","560","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2022","2022","7012","December","LCU","540.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7021","Annual value","LCU","449.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7001","January","LCU","504.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7002","February","LCU","471.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7003","March","LCU","463","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7004","April","LCU","454.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7005","May","LCU","421.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7006","June","LCU","392.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7007","July","LCU","381.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7008","August","LCU","432.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7009","September","LCU","460.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7010","October","LCU","474","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7011","November","LCU","476.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2023","2023","7012","December","LCU","449.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","02211","Raw milk of cattle","2016","2016","7021","Annual value","SLC","360","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","02211","Raw milk of cattle","2017","2017","7021","Annual value","SLC","390","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","02211","Raw milk of cattle","2018","2018","7021","Annual value","SLC","358.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","02211","Raw milk of cattle","2019","2019","7021","Annual value","SLC","410.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","02211","Raw milk of cattle","2020","2020","7021","Annual value","SLC","402.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","SLC","408.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","SLC","559.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","02211","Raw milk of cattle","2023","2023","7021","Annual value","SLC","449.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2016","2016","7021","Annual value","USD","360","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2017","2017","7021","Annual value","USD","390","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2018","2018","7021","Annual value","USD","358.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2019","2019","7021","Annual value","USD","410.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2020","2020","7021","Annual value","USD","402.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","408.7","A","Official figure"
