Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2020","2020","kg/ha","3341.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2020","2020","t","49751180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2021","2021","ha","15032210","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2021","2021","kg/ha","2980.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2021","2021","t","44803690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2022","2022","ha","14360420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2022","2022","kg/ha","3126.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2022","2022","t","44897830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2023","2023","ha","15083610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2023","2023","kg/ha","3269.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2023","2023","t","49313930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.03","Whey, condensed","2016","2016","t","57845","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.03","Whey, condensed","2017","2017","t","49975","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.03","Whey, condensed","2018","2018","t","49525","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.03","Whey, condensed","2019","2019","t","57273","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.03","Whey, condensed","2020","2020","t","49428","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.03","Whey, condensed","2021","2021","t","56059","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.03","Whey, condensed","2022","2022","t","54598","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.02","Whey, dry","2016","2016","t","433156","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.02","Whey, dry","2017","2017","t","470332","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.02","Whey, dry","2018","2018","t","453300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.02","Whey, dry","2019","2019","t","443413","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.02","Whey, dry","2020","2020","t","434994","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.02","Whey, dry","2021","2021","t","404602","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22130.02","Whey, dry","2022","2022","t","415150","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22211","Whole milk powder","2016","2016","t","45000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22211","Whole milk powder","2017","2017","t","56000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22211","Whole milk powder","2018","2018","t","65000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22211","Whole milk powder","2019","2019","t","64000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22211","Whole milk powder","2020","2020","t","63000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22211","Whole milk powder","2021","2021","t","67267","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22211","Whole milk powder","2022","2022","t","62084","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22222.01","Whole milk, condensed","2016","2016","t","96963","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22222.01","Whole milk, condensed","2017","2017","t","92688","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22222.01","Whole milk, condensed","2018","2018","t","95564","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22222.01","Whole milk, condensed","2019","2019","t","99191","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22222.01","Whole milk, condensed","2020","2020","t","76820","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22222.01","Whole milk, condensed","2021","2021","t","76805","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22222.01","Whole milk, condensed","2022","2022","t","68662","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22221.01","Whole milk, evaporated","2016","2016","t","207153","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22221.01","Whole milk, evaporated","2017","2017","t","171999","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22221.01","Whole milk, evaporated","2018","2018","t","187152","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22221.01","Whole milk, evaporated","2019","2019","t","189249","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22221.01","Whole milk, evaporated","2020","2020","t","247299","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","22221.01","Whole milk, evaporated","2021","2021","t","242076","A","Official figure",""
