Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","203.4","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","199.05","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","198.66","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","193.88","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","195.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","195.82","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","196.52","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","200.82","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","154.84","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","155.26","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","152.98","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","155.73","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","159.55","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","159.02","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","160.31","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","159.67","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21093","Employment in forestry and logging","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","126.44","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
